time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,0.452940269432,0.724287695636,17.8624992216,6.22327309898,0.00026679626211,0.0,0.398252426119,0.283149902743,5.08247592164,-0.123434860894,0.0775441068687,0.0,466.59663271262315,466.75875187307264,468.65490443544144,469.3721501146961
2.940000000000002,0.476799780236,0.739706357766,18.175170552,6.21647008264,0.00440727133328,0.0,0.396497267438,0.229993793799,5.33870716314,-0.0984842371456,0.0405307711387,0.0,507.92366108102976,505.2645815264713,505.01295302612783,506.7995559106304
3.000000000000002,0.500472894618,0.751965158027,18.5003198546,6.21056745806,0.0068936726039,0.0,0.39233523573,0.178031100678,5.49881146951,-0.0981637770021,0.0431987258184,0.0,481.43648771057434,481.6391040178187,480.89465693712725,480.9114319968384
3.0600000000000023,0.523852812433,0.761108686018,18.8332408875,6.20440152737,0.00914380268995,0.0,0.386746430973,0.126178979871,5.59803554731,-0.114068133637,0.022563845216,0.0,466.1800222434827,464.56514932750156,464.6914051277738,463.43395308174956
3.1200000000000023,0.546868556191,0.767123546298,19.1707058557,6.19808496358,0.0103084928982,0.0,0.380326406417,0.0737185888183,5.65048963022,-0.0918268851544,0.0122148174945,0.0,451.0892081526629,450.25252906714286,451.31848914489984,453.10059650583304
3.1800000000000024,0.569466353491,0.769771575149,19.5124945813,6.19230657983,0.0109885712808,0.0,0.372867264796,0.0140266200504,5.74195904883,-0.107236283354,0.00951348040022,0.0,463.4179171604756,463.2053655705654,465.42985350983383,464.2144591143167
3.2400000000000024,0.591601425236,0.768710426956,19.8598433456,6.18631865131,0.010967117487,0.0,0.364922696916,-0.0499742057645,5.83579333374,-0.0880134429655,-0.0436734922684,0.0,467.1023947293063,462.9352961308253,465.88170588423196,467.37428910165914
3.3000000000000025,0.613283323561,0.763781642679,20.21189821,6.18162038463,0.00842125146828,0.0,0.358064939405,-0.114755982552,5.89897929861,-0.0637872887821,-0.0400560462827,0.0,456.932537777481,457.219955091553,457.10892740962146,459.0308295196825
3.3600000000000025,0.63462163391,0.755108198287,20.565516443,6.17832086442,0.00591642653711,0.0,0.353426011406,-0.174655825562,5.88829259885,-0.0415341784189,-0.0453628494055,0.0,435.0428209005987,434.59717260616503,434.34507054554354,436.2054667099163
3.4200000000000026,0.655707324304,0.742416754847,20.9220087873,6.17590446328,0.00351789057497,0.0,0.349699226612,-0.248574995378,5.99417878026,-0.0378645561839,-0.0309376746901,0.0,471.10454025684203,472.2180404547624,470.8624990430918,471.14561502379394
3.4800000000000026,0.67661882985,0.725315732281,21.2841689728,6.173674203,0.00212573041914,0.0,0.347513379803,-0.321624314057,6.07733120516,-0.0358190865702,-0.0110351552524,0.0,464.27313941296575,465.83228384603785,466.281813549303,466.4410383633827
3.5400000000000027,0.697435600664,0.704436227562,21.6454453798,6.17153261305,0.00144595746575,0.0,0.346426394632,-0.374565487441,5.96575475895,-0.0354425633557,-0.0119249275974,0.0,404.40499448653037,404.32493132279427,402.67843830455774,402.7118012263708
3.6000000000000028,0.718193044574,0.680003132233,22.0031180397,6.16969324266,0.000833734969059,0.0,0.345546261809,-0.440035338358,5.95665932419,-0.0224842888975,-0.0069661727718,0.0,437.03971087636296,437.4530300756915,435.76502683900844,436.8467629133465
3.660000000000003,0.738908637501,0.651815776681,22.3584687145,6.16798776283,0.000799942795654,0.0,0.344989213985,-0.499689061347,5.88866649297,-0.0442512030319,0.00987884176521,0.0,417.548676702147,419.0160027248946,417.29644764788674,415.39120142421245
3.720000000000003,0.75958721546,0.619818606337,22.7114664735,6.16517292108,0.0012217940105,0.0,0.344252033256,-0.567115610178,5.87791649091,-0.0528546326844,0.000620342236227,0.0,436.0801574444058,435.3058257173413,435.90691707228154,435.1858370785554
3.780000000000003,0.780220160259,0.58413127347,23.0604132971,6.16212266705,0.00102977744019,0.0,0.343516667588,-0.622745025591,5.75421339551,-0.0470824914017,-0.0122148318945,0.0,398.08459791023864,396.908145791961,396.91509521753306,397.44261698217815
3.840000000000003,0.800807101144,0.544174256765,23.409223246,6.15940468885,0.00032244925433,0.0,0.342791814243,-0.709364755363,5.87210232521,-0.0419541390644,-0.0109500806564,0.0,474.5133744119781,474.61060493774903,474.11905770544615,474.51192110027415
3.900000000000003,0.821366141621,0.499322577999,23.7622253174,6.15677865414,6.28279107744,0.0,0.342572729039,-0.785903079695,5.89443989034,-0.0476640190641,-0.0140118867403,0.0,447.24216302732833,446.99279099857404,446.127444187027,445.65981201930504
